https://vk.com/id93055793,"['💥TV-SHOP 10💥 - здесь вы найдете множество полезных товаров для дома и дачи, гаджеты, радио и электро товары, товары для красоты и отдыха \n♻ Альбом https://vk.com/album-37165147_276207989\nhttps://vk.com/photo-37165147_463858881\nhttps://vk.com/photo-37165147_463858920\nhttps://vk.com/photo-37165147_463858929\nhttps://vk.com/photo-37165147_463859046\nhttps://vk.com/photo-37165147_463859128']"
https://vk.com/id618244448,"[""Give me a favor, please install Privacy Lock. It's confidential and secure. You should try it too.\nhttps://play.google.com/store/apps/details?id=com.flatfish.cal.privacy&referrer=utm_source%3DGP_share%26utm_medium%3Dguidedial%26utm_campaign%3D2f19db127cb92dc9""]"
https://vk.com/id511204629,"['Если пред тобою великая цель, а возможности твои ограничены, все равно действуй. Ибо только через действие могут возрасти твои возможности. \n\nШри Ауробиндо\n\nС добрым утром понедельника 😍\nФотопроект [club195983130|Nature and Magic    Или  Природа и Магия]  \n💃Модель Обворожительная [id10951902|Элеонора]    \n📸 [club177800771|Фотограф Муравкина Татьяна]    \n🛠️👗Костюмы и крылья Творческая [club167398497|Творческая Мастерская Magic-Decor]                 \n💪Организатор [club187864448|Magic.Art.Photo тематические фотосессии]         \n  \n*Все, что мы делаем — это волшебство, спасибо, что вы его тоже замечаете!\nВАЖНО! Мы фотографируем красоту, создаем костюмы, придумываем проекты, заранее снимаем промосьемки , чтобы показать ожидаемый результат. \n\nВнимание! Ещё есть место на участие в  [club202400982|фотопроекте Однажды в Сказке- ""Малифисента""]     \n   \nНапоминаю, по традиции - УЧАСТНИКАМ НАШИХ ПРОШЛЫХ ПРОЕКТОВ СКИДКА 10%\n\nВАС всегда ЖДЕТ:\n• ЛУЧШАЯ команда фотографов\n• Профессиональная фотосессия \n• ВАШИ КРАСИВЫЕ фотографии и отличное настроение!!!\n\n💪Организатор [club187864448|Magic.Art.Photo тематические фотосессии]         \n📸 Фото - художник [club177800771|Фотограф Муравкина Татьяна]               \n👗🛠Костюмы и атрибутика [club167398497|Творческая Мастерская Magic-Decor]  \n 💇\u200d♀💄 [club131594275|ВИЗАЖИСТ-СТИЛИСТ ЯКУТИНА ЕКАТЕРИНА.!!!] \n⚡\nЗапись идёт полным ходом \nКоличество мест ограничено! \nМы не делаем массовые проекты! \n\n⚡Внимание! Уважаемые участники!\nУчаствуя в фотопроекте вы передаете право на публикацию фотографий, соглашаетесь с тем, что ваши фотографии будут размещены в сети интернет в альбомах фотографов, организатора.\n⚡Конфиденциальная съемка\n + 30% от стоимости фотопроекта! \n\n ⚡\nПо всем вопросам участия в фотопроекте можете звонить: \n☎8-9520-700-228 \nл/с [id511204629|Lara] Luck \nили писать в сообщения Группы \n[club187864448|Magic.Art.Photo тематические фотосессии]             \n#MagicArtPhoto #ТворческаяМастерскаяMagicDecor #Фотограф \n#ФотосессияСаранск #Девушки']"
https://vk.com/public77061465,"['Кокетка, нарядное платье \nАрт.: ПЛ-2026-17 \nЦена: 1 760 руб. (мятный / 116-56-51, персиковый / 116-56-51); 1 810 руб. (мятный / 122-60-54, персиковый / 122-60-54); 1 870 руб. (мятный / 128-64-57, персиковый / 128-64-57); 1 930 руб. (мятный / 134-68-60, персиковый / 134-68-60); 1 980 руб. (мятный / 140-72-63, персиковый / 140-72-63); 2 040 руб. (мятный / 146-72-63, персиковый / 146-72-63)\nСостав: верх 100% полиэстер, подклад 100% хлопок \nК цене + доставка\nhttps://vk.com/photo-77061465_457687211\nhttps://vk.com/photo-77061465_457687212\nhttps://vk.com/photo-77061465_457687213']"
https://vk.com/public199789953,['']
https://vk.com/public186097105,['#vk_wall #python']
https://vk.com/public186097105,['#vk_wall #python']
https://vk.com/public64667574,"['Сайт ВКонтакте продолжает оставаться одной из самых популярных социальных сетей в Рунете. Ежедневно им пользуются миллионы людей. Но только избранные знают полезные фишки, приколы и баги в ВК. Некоторые из них покажутся просто забавными, но отдельные фичи ВКонтакте могут помочь в работе SMM-специалистам. Поехали.']"
https://vk.com/public189351141,"['Решили на днях поучаствовать в одном Хакатоне, который мы, конечно же, не выиграем. И одной из задач было создание датасета из социальной сети Вконтакте. Долго не думая, я сказал товарищам по команде, что беру эту часть на себя. Но оказалось все не так просто. Хочу поделиться с Вами какие проблемы встретились и как я их по ходу решал.']"
https://vk.com/id450522484,"['➝ Transcript The Covid-Plan / Rockefeller Lockstep 2010 — Full Text of Permanent World Lockdown Plot 🌐 \n \nAnd that is yourNew World Order: technology on steroids where you have no option but to comply. And if anyone thinks that this isn’t true, then go and check out some parts of Chinabecause they’ve already started some of the cryptocurrencies system in place in certain areas. So, this is the outline of their plan. And what we have to stop by outing itin as many places as possible. And also calling out Q and Trump and asking them: Are you going to stop this?Mass arrests are irrelevant. This is essential and this has to be blocked. \n \nThey hypothesizea simulated global outbreakrequiredsteps, variousphases, overalltimelines, and expected outcomes. This was posited in the Rockefeller Lockstep 2010: \n \n➝ Create a very contagious but super low mortality rate virus to fit theneededplan. Using SARS, HIV, Hybrid Research Strain created at Fort DietrichClass 4 lab from 2008 to 2013 as part of a research project to find out why corona viruses spread like wildfire inbatsbut have an extremely hard time infecting humans. To counteract that, they added 4 HIVinserts into the virus. Themissing key to infect the human is the Ace-2-Receptor. \n \n➝ Create a weaponized version of the virus with a much higher mortality rate as a backup plan. Ready to be released in Phase 3,but only if needed. SARS, HIV, MERS, Weaponized Tribit Strain created at Fort Dietrich Class 4lab in 2015. \n \n➝ Transport the Research Strain to different Class 4 lab,the National Microbiology Lab in Winnipeg Canada, and have it “stolen and smuggled out by China”,Xi Jang Lee,on purpose and taken to China’s only Class 4 lab which is Wuhan Institute of Virology in Wuhan China.For added plausible deniabilityand to help cement thewanted backup public script as something to fall back on if needed.The primary script being its natural.Backup script being that China created it and released it by accident. \n \n➝ Fund all the talking heads:Fauci, Birx, Tedrosand agencies, World Health Organization, NIAID, the CDC and also the UN,that would be involved with pandemic response prior to the planned release of the Research Strain to control the wanted script throughout the operation. \n \n➝ Create and fund the vaccination development and roll out plan so it’s capable of being rolled out on a global scale.Gates: ADecade of Vaccines and the Global Action Vaccine action plan, 2010to 2020. \n \n➝ Create and fund the vaccination, verification and certificationprotocols, Digital ID,to enforce/confirm the vaccination program after the mandatory roll out is enacted.Gates:ID2020. \n \n➝ Simulate the lockstephypothesisjust prior to the planned Research Strain release using a real-world exercise as a final war game to determine expected response, timelines, and outcomes, Event 201in Oct 2019. \n \n➝ Release the Research Strain at the Wuhan Instituteof Virology itselfand then blame its release on a natural scapegoatas thewanted primary script.Wuhan wet market, Nov 2019. Exactly the same as the simulation. \n \n➝ Downplay the human-to-human transmission for as long as possible to allow the Research Strain to spread on a global scale before any country can lock downrespondto avoid initial infection. \n \n➝ Once a countryhas seen infection in place, lock downincoming/outgoing travel. Keep the transmission within the country spreading for as long as possible. \n \n➝ Once enough peoplein a country/ regionare infected,enact forced quarantines/isolation for that area and expandthe lockdown regions slowly over time•Overhype the mortality rate by tying the Research Strain todeaths that have little to nothing to do with the actual virus to keep the fear and compliance at a maximum. \n \n➝ If anyone dies for any reason and is foundto have Covid, consider it a Covid death. And if anyone is thought to of maybe had symptoms of Covid, assume they have Covid, and consider it as a Covid death. \n \n➝ Keep the public quarantines for as long as possible to destroy the region’s economy, create civil unrest, break down the supply chain,and cause the start of mass food shortages. As well as cause people’s immune system to weaken due to a lack of interaction with other people’s bacteria, the outside world, akathe things that keep our immune systems alert and active. \n \n➝ Downplay and attack any potential treatments and continue to echothat the only cure that is viable to fight this virus is the vaccine. \n \n➝ Continue to drag out the quarantine over and over again in “two-week intervals”[There is that two weeks spell casting again .It is a CIA program.] causingmore and more people toeventuallystand up and protest. Defy them. \n \n➝ [And here is the key part to now☺ Eventually end Phase 1quarantine once they get enough public push back, expected June 2020, and publicly state that they think it’s “too early to end the isolation, but I’m going to do it anyways.” \n \n➝ Once the public go back to normal, wait a few weeks and continue to overhype the Research Strain mortality rate, Aug to Sept 2020, and combine it with the increase in deaths due to people dying fromstandard illnessesat a higher rate than normal due to having highly weakened immune systems from months of being in isolation [Which backs up what I said:you should social-distance peoplewho wear masks regular. That’s what they’vejust told you.Theyhave highly weakened immune systems.] to help further pad the mortality rate and also hype theup and coming Phase 2 lockdown. \n \n➝ Eventually, enact Phase 2quarantines,Oct throughNov 2020, on an even more extreme level and blame the protesters,mostly people who don’t trust their governments already,as the cause of the largest second wave whereby themedia will say‘we told you so. It was too early. It’s all your own fault because you neededa haircut. Your freedoms have consequences.’ [Should this all unfold in this manner, the US election will be cancelleddelayed or suspended. My opinion. How can you vote with Phase 2 quarantines? You can’t.] \n \n➝ Enforce the Phase 2 quarantines at a much more extremelevelincreasing the penalty for defiance. Replace fines with jail time. Deem all travel as non-essential.Increase checkpoints, including military assistance. Increase tracking/tracing after populationvia mandatory app. Take over control offood, gas, and create large scale shortages so that people can only get access to essential products or services if they are first given permission. \n \n➝ Keep the Phase 2 lockdown in place for amuch longer period of time than the Phase 1 lockdown, continuingto destroy the global economy.Further degrade the supply chain and further amplify the food shortages and the like.Quell any public outrage using extreme actions or forceand make anyone who defies them appear as public enemy \ufeff#1\ufeff to those who are willing to submit. \n \n➝ After a rather long Phase 2 lockdown of 6 months plus, roll out the vaccination program and the vaccine certification and make it mandatory for everyone, giving priority access to those that submitted from the startand have those that are for itattack those that are against it, saying ‘they are a threat and the cause of all the problems’by using words like “We can’t go back to normal until everyone takes the vaccine.” And people defying them are “hurting our way of lifeand therefore are the enemy.”[In other words they are going to turn the people against each other.] \n \n➝ If the majority of people go along with the agenda,then let those people enter the new system, the new normal, while limiting the minority that defied the agenda’s ability to work, travel and live. \n \n➝ If the majority of people go against the agenda, then release the Weaponized SARS/HIV/MERS Tribit Strainas a Phase 3 operation. A virus with a 30+% mortality rateas a final scare to punish the minority to quickly become the majority and give a final “We told you so” to those that didn’t listen. \n \n➝ Enact the new economy model. Microsoft patent060606 crypto currency systemusing body activity datawhich is based on human behavior and willingness to submit. It is a tweakedversionof the black mirrors 15 million merits programusing food, water, shelter, and other essentials as a weapon of enforcement of the new economic system.Basically,do what we want and get rewarded. Gain credits score and gain more access to things you need to survive.Or go against what we want and get penalized. Lose credits score and lose access to things you need to survive. \n \n➝ All People Unite and Say NO — All People Unite and Say NO to Government Mandatory Coronavirus Vaccinations!: https://thegreatwork208716197.wordpress.com/2020/03/15/all-people-unite-and-say-no \n \n➝ Coronavirus Fraud Scandal – A Wake-up Call \n: https://thegreatwork208716197.wordpress.com/2020/11/08/coronavirus-fraud-scandal-a-wake-up-call/ \n \n➝ People have not understood that this plandemia: https://www.minds.com/newsfeed/1125437198503833600?referrer=MindCom \n \n➝ A Complex Psyop Perpetrated to Distract, Enforce their Methods of more Enslavement: https://www.minds.com/newsfeed/1085188762818252800?referrer=MindCom \n \n➝ Bombshell Evidence that COVID RNA Base Pairs are Identical to Chromosome 8 Human DNA: https://youtu.be/5y1KzCKrZ3A \n \n➝ On the Path of Liberation in the Terrain of Masterful Deceptions and Lies: https://www.minds.com/MindCom/blog/on-the-path-of-liberation-in-the-terrain-of-masterful-decept-1150798830770704384?referrer=MindCom \n \n➝ Informed Consent: https://www.minds.com/newsfeed/1139574755816132608?referrer=MindCom \n \n➝ Declaration of Freedom for All Humans: https://www.minds.com/newsfeed/1126499074378878976?referrer=MindCom \n#Truth \ufeff#Governance\ufeff \ufeff#PsyOps\ufeff #Enslavement']"
